"cond" "expe" "ID" "cat" "size" "dY" "sec" "frame" "pos_y" "pos_x" "absdY" "dv" "absdR" "gp" "p" "plong" "pck" "day"
"46" "Control N°2" "36" "5" "2" 348.404761904762 14.6567222370169 NA NA NA NA NA NA NA NA NA NA NA NA
"47" "Control N°2" "36" "5" "3" 366.357142857143 24.4136768576384 NA NA NA NA NA NA NA NA NA NA NA NA
"48" "Control N°2" "36" "5" "4" 302.665945165945 22.6033633092729 NA NA NA NA NA NA NA NA NA NA NA NA
"49" "Control N°2" "36" "5" "5" 313.566378066378 39.1837714817068 NA NA NA NA NA NA NA NA NA NA NA NA
"50" "Control N°2" "36" "5" "6" 342.352633477634 0.191620300386352 NA NA NA NA NA NA NA NA NA NA NA NA
"51" "Control N°2" "36" "5" "7" 347.673881673882 0.465123211584363 NA NA NA NA NA NA NA NA NA NA NA NA
"52" "Control N°2" "36" "5" "8" 401.770562770563 -1.1261107532206 NA NA NA NA NA NA NA NA NA NA NA NA
"53" "Control N°2" "36" "5" "9" 378.128427128427 25.8733731877226 NA NA NA NA NA NA NA NA NA NA NA NA
"54" "Control N°2" "36" "5" "10" 390.457575757576 0.0211771071586199 NA NA NA NA NA NA NA NA NA NA NA NA
"55" "Control N°2" "36" "5" "11" 391.133477633478 6.61947083121134 NA NA NA NA NA NA NA NA NA NA NA NA
"56" "Control N°2" "36" "6" "1" 319.282828282829 18.7017902906961 NA NA NA NA NA NA NA NA NA NA NA NA
"57" "Control N°2" "36" "6" "2" 299.401875901876 -0.512056653551077 NA NA NA NA NA NA NA NA NA NA NA NA
"58" "Control N°2" "36" "6" "3" 416.521645021645 28.8799578374261 NA NA NA NA NA NA NA NA NA NA NA NA
"59" "Control N°2" "36" "6" "4" 420.093795093795 4.22357680915188 NA NA NA NA NA NA NA NA NA NA NA NA
"60" "Control N°2" "36" "6" "5" 401.53391053391 25.3183675158294 NA NA NA NA NA NA NA NA NA NA NA NA
"61" "Control N°2" "36" "6" "6" 337.523178210678 5.83344417430183 NA NA NA NA NA NA NA NA NA NA NA NA
"62" "Control N°2" "36" "6" "7" 376.829004329004 13.4056221263306 NA NA NA NA NA NA NA NA NA NA NA NA
"63" "Control N°2" "36" "6" "8" 304.510101010101 31.3265717464822 NA NA NA NA NA NA NA NA NA NA NA NA
"64" "Control N°2" "36" "6" "9" 366.475559163059 29.0266170196599 NA NA NA NA NA NA NA NA NA NA NA NA
"65" "Control N°2" "36" "6" "10" 372.562770562771 3.6795822275591 NA NA NA NA NA NA NA NA NA NA NA NA
"66" "Control N°2" "36" "6" "11" 411.312987012987 13.9364143002465 NA NA NA NA NA NA NA NA NA NA NA NA
"67" "Control N°2" "36" "7" "1" 414.620580808081 0.835644059709439 NA NA NA NA NA NA NA NA NA NA NA NA
"68" "Control N°2" "36" "7" "2" 425.478354978355 19.0191967407444 NA NA NA NA NA NA NA NA NA NA NA NA
"69" "Control N°2" "36" "7" "3" 475.388167388167 -1.23634098844074 NA NA NA NA NA NA NA NA NA NA NA NA
"70" "Control N°2" "36" "7" "4" 375.497835497835 0.140479019417552 NA NA NA NA NA NA NA NA NA NA NA NA
"71" "Control N°2" "36" "7" "5" 396.199855699856 -9.22668915390413 NA NA NA NA NA NA NA NA NA NA NA NA
"72" "Control N°2" "36" "7" "6" 419.072871572871 18.510904729746 NA NA NA NA NA NA NA NA NA NA NA NA
"73" "Control N°2" "36" "7" "7" 402.434343434344 -0.254062218718688 NA NA NA NA NA NA NA NA NA NA NA NA
"74" "Control N°2" "36" "7" "8" 497.57215007215 0.198202248033631 NA NA NA NA NA NA NA NA NA NA NA NA
"75" "Control N°2" "36" "7" "9" 416.07215007215 38.6414571611268 NA NA NA NA NA NA NA NA NA NA NA NA
"76" "Control N°2" "36" "7" "10" 443.402308802309 0.0638941792758362 NA NA NA NA NA NA NA NA NA NA NA NA
"77" "Control N°2" "36" "7" "11" 355.559884559885 -1.28396452460581 NA NA NA NA NA NA NA NA NA NA NA NA
"78" "Control N°2" "36" "8" "1" 392.847853535354 38.3293065771112 NA NA NA NA NA NA NA NA NA NA NA NA
"79" "Control N°2" "36" "8" "2" 449.552741702742 -1.85207655366241 NA NA NA NA NA NA NA NA NA NA NA NA
"80" "Control N°2" "36" "8" "3" 389.06075036075 39.5132933420995 NA NA NA NA NA NA NA NA NA NA NA NA
"81" "Control N°2" "36" "8" "4" 413.899711399711 1.72530434799362 NA NA NA NA NA NA NA NA NA NA NA NA
"82" "Control N°2" "36" "8" "5" 450.018037518037 30.104028041593 NA NA NA NA NA NA NA NA NA NA NA NA
"83" "Control N°2" "36" "8" "6" 447.891883116883 37.2640511017101 NA NA NA NA NA NA NA NA NA NA NA NA
"84" "Control N°2" "36" "8" "7" 465.0613997114 12.2115535197244 NA NA NA NA NA NA NA NA NA NA NA NA
"85" "Control N°2" "36" "8" "8" 440.440836940837 22.6725127428738 NA NA NA NA NA NA NA NA NA NA NA NA
"86" "Control N°2" "36" "8" "9" 377.473755411256 39.5501929240476 NA NA NA NA NA NA NA NA NA NA NA NA
"87" "Control N°2" "36" "8" "10" 463.938834776335 22.7808489710178 NA NA NA NA NA NA NA NA NA NA NA NA
"88" "Control N°2" "36" "8" "11" 472.49494949495 37.4894396685331 NA NA NA NA NA NA NA NA NA NA NA NA
"89" "Control N°2" "36" "9" "1" 313.023358585859 41.4031690077612 NA NA NA NA NA NA NA NA NA NA NA NA
"90" "Control N°2" "36" "9" "2" 280.370851370851 41.9176319634368 NA NA NA NA NA NA NA NA NA NA NA NA
"91" "Control N°2" "36" "9" "3" 366.163780663781 -4.46012598773685 NA NA NA NA NA NA NA NA NA NA NA NA
