"cond" "expe" "ID" "size" "absdY"
"1" "Control N°2" "36" "1" 456.809090724546 9.83321679709279
"2" "Control N°2" "36" "2" 406.047160256274 13.4354166299916
"3" "Control N°2" "36" "3" 411.921918974567 13.2929481407469
"4" "Control N°2" "36" "4" 437.000314076737 21.6635434237928
"5" "Control N°2" "36" "5" 368.906459406767 12.430369477586
"6" "Control N°2" "36" "6" 387.572742514738 13.9882232644849
"7" "Control N°2" "36" "7" 397.022121652294 8.96645067268642
"8" "Control N°2" "36" "8" 435.876120800382 14.1447488561685
"9" "Control N°2" "36" "9" 316.663907773945 14.1421178810422
"10" "Control N°2" "36" "10" 391.016985060643 10.580734247303
"11" "Control N°2" "38" "11" 358.841294876278 13.0494631033058
"12" "Control N°2" "38" "13" 424.014393392181 13.1258997534267
"13" "Control N°2" "38" "14" 422.347117830398 15.0451170667505
"14" "Control N°2" "38" "15" 441.973431107739 17.9262816152921
"15" "Control N°2" "38" "16" 436.087994311718 10.1545777053584
"16" "Control N°2" "38" "17" 338.230682404247 11.845008759105
"17" "Control N°2" "38" "18" 377.249102806219 4.64483904667804
"18" "Control N°2" "38" "19" 435.752167880167 17.6262800680812
"19" "Control N°2" "38" "20" 457.743031133864 16.3761919876375
"20" "Control N°2" "44" "42" 352.500776338777 4.11470534442461
"21" "Control N°2" "44" "43" 428.695216695958 8.44115977862478
"22" "Control N°2" "53" "21" 324.280278571429 1.977196898731
"23" "Control N°2" "53" "22" 348.246596504559 7.36503869693769
"24" "Control N°2" "53" "23" 334.376989133739 8.13469502582827
"25" "Control N°2" "53" "24" 330.87571531155 13.8853436882675
"26" "Control N°2" "53" "25" 340.769207028875 11.9473654501406
"27" "Control N°2" "53" "26" 369.283265197568 5.42052157699848
"28" "Control N°2" "53" "27" 413.338049240122 4.87747179178951
"29" "Control N°2" "53" "28" 347.36967325228 4.05535793273936
"30" "Control N°2" "53" "29" 409.143516711179 7.0707490989546
"31" "Control N°2" "53" "30" 306.220912044073 12.0861619273404
"32" "Control N°2" "60" "31" 348.946919368341 8.3939791094102
"33" "Control N°2" "60" "32" 272.046470624049 6.37386140380898
"34" "Control N°2" "60" "33" 290.066946194825 12.8537834056507
"35" "Control N°2" "60" "34" 446.489493683409 15.59633453164
"36" "Control N°2" "60" "35" 344.390046689498 6.21986829409437
"37" "Control N°2" "60" "36" 468.062119482496 9.80916043977169
"38" "Control N°2" "60" "37" 321.000728348554 9.91874059534627
"39" "Control N°2" "60" "38" 389.759072640791 6.89131440373668
"40" "Control N°2" "60" "39" 521.843218645358 4.74444115278158
"41" "Control N°2" "60" "40" 412.97932587519 9.53930125791096
"42" "A 2mg/L" "54" "1" 368.359799726402 5.24120015002736
"43" "A 2mg/L" "54" "2" 456.349916135084 12.6583697623452
"44" "A 2mg/L" "54" "3" 402.500157310345 10.3318610867069
"45" "A 2mg/L" "54" "4" 373.492027300718 6.90458520240848
"46" "A 2mg/L" "54" "5" 393.220090930869 6.59750368637577
"47" "A 2mg/L" "54" "6" 346.584866757866 14.4479440582319
"48" "A 2mg/L" "54" "7" 394.962830915493 19.8934202770423
"49" "A 2mg/L" "54" "8" 278.437258344733 5.62102716017442
"50" "A 2mg/L" "54" "9" 367.899754582763 11.109261805855
"51" "A 2mg/L" "54" "10" 348.337213987688 10.7754212890458
"52" "A 2mg/L" "56" "11" 334.345541971081 5.78900230762938
"53" "A 2mg/L" "56" "12" 410.854265639269 6.58748857007991
"54" "A 2mg/L" "56" "13" 422.419903729072 9.4280886151446
"55" "A 2mg/L" "56" "14" 410.165998135464 10.6776915819444
"56" "A 2mg/L" "56" "15" 462.119554231975 6.29796562017829
"57" "A 2mg/L" "56" "16" 414.603271537291 7.72777812989345
"58" "A 2mg/L" "56" "17" 446.33249478691 5.21851644175799
"59" "A 2mg/L" "56" "18" 288.055567770167 8.16141336686073
"60" "A 2mg/L" "56" "19" 253.888864193303 6.2101718500761
"61" "A 2mg/L" "56" "20" 432.200243792841 6.87531058649657
"62" "A 2mg/L" "59" "21" 442.953933547041 13.0029799582468
"63" "A 2mg/L" "59" "22" 345.033194537178 8.19032367917678
"64" "A 2mg/L" "59" "23" 348.268165971168 8.42033075843058
"65" "A 2mg/L" "59" "24" 424.249633118361 12.6143103496851
"66" "A 2mg/L" "59" "25" 476.770384825493 5.80826856242792
"67" "A 2mg/L" "59" "26" 340.209814605463 10.5414945620979
"68" "A 2mg/L" "59" "27" 314.020887405159 11.5941041159863
"69" "A 2mg/L" "59" "28" 423.804833611533 13.9263307624621
"70" "A 2mg/L" "59" "29" 428.612338201821 7.54436909352807
"71" "A 2mg/L" "59" "30" 468.800816274659 6.10137664034901
"72" "Control N°1" "2" "6" 272.364967107309 6.18417983518818
"73" "Control N°1" "2" "7" 282.823892110377 11.0999641870225
"74" "Control N°1" "2" "8" 290.346250297265 12.9330283439552
"75" "Control N°1" "2" "9" 268.955993199844 8.04229845358087
"76" "Control N°1" "2" "10" 291.05193298846 6.77040351364345
"77" "Control N°1" "4" "16" 255.872979180887 20.1617274163443
"78" "Control N°1" "4" "17" 280.263836177474 6.04594529993553
"79" "Control N°1" "4" "18" 227.281414182783 6.07988849255973
"80" "Control N°1" "4" "19" 212.945630754645 15.1934062069776
"81" "Control N°1" "4" "20" 236.826796241942 17.1645753708039
"82" "Control N°1" "5" "11" 344.201905071915 10.2033029540537
"83" "Control N°1" "5" "12" 309.539599810749 6.03166527373202
"84" "Control N°1" "5" "13" 291.234683535201 10.03143110662
"85" "Control N°1" "5" "14" 398.184322142316 11.6295291860787
