"cond" "ID" "cat" "size" "absdY"
"1889" "Control N°1" "19" "1" 171.6364 5.435733
"1890" "Control N°1" "19" "1" 184.5556 3.609829
"1960" "Control N°1" "20" "1" 260.5556 46.67796
"1961" "Control N°1" "20" "1" 247.4545 35.54408
"1962" "Control N°1" "20" "1" 252.5 41.53095
"1963" "Control N°1" "20" "1" 217.5455 22.37786
"1964" "Control N°1" "20" "1" 258.0556 4.320735
"1965" "Control N°1" "20" "1" 226.5909 3.790972
"1966" "Control N°1" "20" "1" 248.1667 9.444337
"2036" "Control N°1" "21" "1" 285.5556 4.53496
"2037" "Control N°1" "21" "1" 298.5455 5.470135
"2038" "Control N°1" "21" "1" 282.7778 3.231311
"2039" "Control N°1" "21" "1" 267.5 2.857808
"2040" "Control N°1" "21" "1" 323.9444 3.026193
"2041" "Control N°1" "21" "1" 313.4545 5.996326
"2042" "Control N°1" "21" "1" 268.6667 5.397993
"2113" "Control N°1" "22" "1" 347.2222 5.050027
"2114" "Control N°1" "22" "1" 314.3636 32.96356
"2115" "Control N°1" "22" "1" 306.8125 62.27367
"2116" "Control N°1" "22" "1" 346.1364 53.82764
"2117" "Control N°1" "22" "1" 257.3889 21.49597
"2118" "Control N°1" "22" "1" 282.1364 35.18142
"2119" "Control N°1" "22" "1" 232.2222 46.67913
"2190" "Control N°1" "23" "1" 330.1667 19.25744
"2191" "Control N°1" "23" "1" 298.1111 35.23516
"2192" "Control N°1" "23" "1" 360.4 41.63928
"2193" "Control N°1" "23" "1" 298.8636 60.88091
"2194" "Control N°1" "23" "1" 303.1111 63.21832
"2195" "Control N°1" "23" "1" 290.4545 80.68087
"2196" "Control N°1" "23" "1" 285.6111 58.73859
"2262" "Control N°1" "24" "1" 370.7778 12.80548
"2263" "Control N°1" "24" "1" 363.25 115.82
"2264" "Control N°1" "24" "1" 376.4286 80.0837
"2265" "Control N°1" "24" "1" 386.1111 76.83402
"2266" "Control N°1" "24" "1" 401.25 38.95063
"2267" "Control N°1" "24" "1" 359.0909 47.23239
"2268" "Control N°1" "24" "1" 324.625 6.419016
"2339" "Control N°1" "25" "1" 183.2778 30.84517
"2340" "Control N°1" "25" "1" 240.5909 38.46125
"2341" "Control N°1" "25" "1" 208.7778 11.36544
"2342" "Control N°1" "25" "1" 201.3636 28.1947
"2343" "Control N°1" "25" "1" 214.0556 51.87171
"2344" "Control N°1" "25" "1" 259.1364 46.10409
"2345" "Control N°1" "25" "1" 206.1667 14.25236
"2416" "Control N°1" "26" "1" 320.125 2.015581
"2417" "Control N°1" "26" "1" 346.0455 6.108813
"2418" "Control N°1" "26" "1" 263.3889 5.735567
"2419" "Control N°1" "26" "1" 242.3636 7.272521
"2420" "Control N°1" "26" "1" 353.2778 4.681467
"2421" "Control N°1" "26" "1" 361.75 4.077163
"2422" "Control N°1" "26" "1" 290.9444 3.352245
"2488" "Control N°1" "27" "1" 380.2273 3.217027
"2489" "Control N°1" "27" "1" 382.1111 5.423887
"2490" "Control N°1" "27" "1" 342.6364 61.03817
"2491" "Control N°1" "27" "1" 357 49.44342
"2492" "Control N°1" "27" "1" 279.5909 28.54167
"2493" "Control N°1" "27" "1" 304.6111 15.53169
"2494" "Control N°1" "27" "1" 245.5455 7.369152
"2495" "Control N°1" "27" "1" 217.6667 3.803639
"2576" "Control N°1" "28" "1" 369.0455 0.8941282
"2577" "Control N°1" "28" "1" 336.2222 44.92077
"2578" "Control N°1" "28" "1" 342.0455 99.17164
"2579" "Control N°1" "28" "1" 359.1111 30.17729
"2580" "Control N°1" "28" "1" 364.3182 54.44215
"2581" "Control N°1" "28" "1" 349.6667 62.02449
"2582" "Control N°1" "28" "1" 334.6818 56.85877
"2583" "Control N°1" "28" "1" 391.6667 6.896192
"2664" "Control N°1" "29" "1" 254.4091 5.577322
"2665" "Control N°1" "29" "1" 343.3333 12.10953
"2666" "Control N°1" "29" "1" 275.8182 79.63753
"2667" "Control N°1" "29" "1" 243.2778 46.21218
"2668" "Control N°1" "29" "1" 297.0909 8.245257
"2669" "Control N°1" "29" "1" 215.7222 3.769085
"2670" "Control N°1" "29" "1" 231.6818 2.911209
"2671" "Control N°1" "29" "1" 324.7778 2.198096
